query_id,merchant_id,merchant_name,route_distance_proxy,detour_proxy,base_rank_score,final_rank_score,rank_position,reason_tags
route_q_008,ChIJm15DTZMudTERfdLD0CoKvkk,Tiệm Rửa Xe Tuấn,2.264966294107133,1.5651779046879,0.483444,0.553765,56,open_now|exterior_wash
route_q_008,ChIJL2T8BY4udTERc2PfFI1z8OI,Tiệm Rửa Xe 130B Xóm Đất,2.2794220408156143,2.1675346878629114,0.529091,0.552791,57,open_now|exterior_wash|car_supported
route_q_008,ChIJHU8nWgAvdTERICXUCipASJs,Dịch vụ rửa xe cộng đồng Chung Cư Lò Gốm,2.156823164886248,3.5604579802104865,0.628932,0.54929,58,high_rating|open_now|exterior_wash|car_supported
route_q_008,ChIJLUc60dYodTERVRhGesrzQM8,"Vòi rửa xe, máy bơm rửa xe",2.9686909318387675,1.243489307709817,0.616728,0.545574,59,low_detour|high_rating|open_now|exterior_wash|motorbike_supported
route_q_008,ChIJDbbGtm0vdTERVHUBjRDwqJ8,Trung Tâm Chăm Sóc Xe Minh Phát,2.930008155364679,1.4326440639159195,0.631455,0.544262,60,low_detour|open_now|service_rich|exterior_wash|detailing
route_q_008,ChIJSUcHOncvdTERA8WKVaoaJLs,Rửa Xe 37,2.9683861974396164,1.318884867596596,0.566728,0.543199,61,low_detour|high_rating|open_now|exterior_wash|car_supported
route_q_008,ChIJweYdIwAndTERUvTFA_n2MKg,Trung tâm Rửa xe ô tô - xe máy HCT,2.1117946235909777,2.9040176338269426,0.562592,0.535946,62,high_rating|trusted|service_rich|exterior_wash|car_supported
route_q_008,ChIJ_2Nbe2MudTERBx8gpkmsanI,Dịch Vụ Rửa Xe 174,1.6108626932178423,2.685071106777194,0.400568,0.534151,63,high_rating|exterior_wash
route_q_008,ChIJkymt7dAudTERO7uajjNhIp4,Tiệm Rửa Xe Hùng,2.618883716748493,1.158592011166462,0.456696,0.53404,64,low_detour|trusted|exterior_wash
route_q_008,ChIJb3kdn2IudTERX4OxCTaYy9k,Tiệm Rửa Xe 56,1.8473574013505152,2.6729707618128167,0.445864,0.532575,65,high_rating|exterior_wash|car_supported
route_q_008,ChIJOaLdHtUudTERUEZfCm_bDLs,Rửa Xe Tiến Đạt 2,2.8756735700311795,1.2542390912483583,0.550944,0.526325,66,low_detour|trusted|open_now|exterior_wash
